date,actual_units,forecast_units,model,dimension,entity
2026-04-19,207.0,146.0,Naive,product_id,12
2026-04-20,147.0,146.0,Naive,product_id,12
2026-04-21,143.0,146.0,Naive,product_id,12
2026-04-22,155.0,146.0,Naive,product_id,12
2026-04-23,165.0,146.0,Naive,product_id,12
2026-04-24,181.0,146.0,Naive,product_id,12
2026-04-25,180.0,146.0,Naive,product_id,12
2026-04-26,205.0,146.0,Naive,product_id,12
2026-04-27,144.0,146.0,Naive,product_id,12
2026-04-28,159.0,146.0,Naive,product_id,12
2026-04-29,173.0,146.0,Naive,product_id,12
2026-04-30,164.0,146.0,Naive,product_id,12
2026-04-17,142.0,174.42857142857142,Moving average,product_id,12
2026-04-18,224.0,174.42857142857142,Moving average,product_id,12
2026-04-19,207.0,174.42857142857142,Moving average,product_id,12
2026-04-20,147.0,174.42857142857142,Moving average,product_id,12
2026-04-21,143.0,174.42857142857142,Moving average,product_id,12
2026-04-22,155.0,174.42857142857142,Moving average,product_id,12
2026-04-23,165.0,174.42857142857142,Moving average,product_id,12
2026-04-24,181.0,174.42857142857142,Moving average,product_id,12
2026-04-25,180.0,174.42857142857142,Moving average,product_id,12
2026-04-26,205.0,174.42857142857142,Moving average,product_id,12
2026-04-27,144.0,174.42857142857142,Moving average,product_id,12
2026-04-28,159.0,174.42857142857142,Moving average,product_id,12
2026-04-29,173.0,174.42857142857142,Moving average,product_id,12
2026-04-30,164.0,174.42857142857142,Moving average,product_id,12
2026-04-17,142.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-18,224.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-19,207.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-20,147.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-21,143.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-22,155.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-23,165.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-24,181.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-25,180.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-26,205.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-27,144.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-28,159.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-29,173.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-30,164.0,165.2167544807907,Exponential smoothing,product_id,12
2026-04-17,142.0,153.0,Seasonal naive,product_id,12
2026-04-18,224.0,228.0,Seasonal naive,product_id,12
2026-04-19,207.0,215.0,Seasonal naive,product_id,12
2026-04-20,147.0,142.0,Seasonal naive,product_id,12
2026-04-21,143.0,167.0,Seasonal naive,product_id,12
2026-04-22,155.0,170.0,Seasonal naive,product_id,12
2026-04-23,165.0,146.0,Seasonal naive,product_id,12
2026-04-24,181.0,153.0,Seasonal naive,product_id,12
2026-04-25,180.0,228.0,Seasonal naive,product_id,12
2026-04-26,205.0,215.0,Seasonal naive,product_id,12
2026-04-27,144.0,142.0,Seasonal naive,product_id,12
2026-04-28,159.0,167.0,Seasonal naive,product_id,12
2026-04-29,173.0,170.0,Seasonal naive,product_id,12
2026-04-30,164.0,146.0,Seasonal naive,product_id,12
2026-04-17,158.0,148.0,Naive,product_id,13
2026-04-18,185.0,148.0,Naive,product_id,13
2026-04-19,196.0,148.0,Naive,product_id,13
2026-04-20,164.0,148.0,Naive,product_id,13
2026-04-21,147.0,148.0,Naive,product_id,13
2026-04-22,141.0,148.0,Naive,product_id,13
2026-04-23,130.0,148.0,Naive,product_id,13
2026-04-24,141.0,148.0,Naive,product_id,13
2026-04-25,173.0,148.0,Naive,product_id,13
2026-04-26,159.0,148.0,Naive,product_id,13
2026-04-27,166.0,148.0,Naive,product_id,13
2026-04-28,136.0,148.0,Naive,product_id,13
2026-04-29,141.0,148.0,Naive,product_id,13
2026-04-30,173.0,148.0,Naive,product_id,13
2026-04-17,158.0,161.42857142857142,Moving average,product_id,13
2026-04-18,185.0,161.42857142857142,Moving average,product_id,13
2026-04-19,196.0,161.42857142857142,Moving average,product_id,13
2026-04-20,164.0,161.42857142857142,Moving average,product_id,13
2026-04-21,147.0,161.42857142857142,Moving average,product_id,13
2026-04-22,141.0,161.42857142857142,Moving average,product_id,13
2026-04-23,130.0,161.42857142857142,Moving average,product_id,13
2026-04-24,141.0,161.42857142857142,Moving average,product_id,13
2026-04-25,173.0,161.42857142857142,Moving average,product_id,13
2026-04-26,159.0,161.42857142857142,Moving average,product_id,13
2026-04-27,166.0,161.42857142857142,Moving average,product_id,13
2026-04-28,136.0,161.42857142857142,Moving average,product_id,13
2026-04-29,141.0,161.42857142857142,Moving average,product_id,13
2026-04-30,173.0,161.42857142857142,Moving average,product_id,13
2026-04-17,158.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-18,185.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-19,196.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-20,164.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-21,147.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-22,141.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-23,130.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-24,141.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-25,173.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-26,159.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-27,166.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-28,136.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-29,141.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-30,173.0,151.4947201321481,Exponential smoothing,product_id,13
2026-04-17,158.0,149.0,Seasonal naive,product_id,13
2026-04-18,185.0,208.0,Seasonal naive,product_id,13
2026-04-19,196.0,198.0,Seasonal naive,product_id,13
2026-04-20,164.0,148.0,Seasonal naive,product_id,13
2026-04-21,147.0,142.0,Seasonal naive,product_id,13
2026-04-22,141.0,137.0,Seasonal naive,product_id,13
2026-04-23,130.0,148.0,Seasonal naive,product_id,13
2026-04-24,141.0,149.0,Seasonal naive,product_id,13
2026-04-25,173.0,208.0,Seasonal naive,product_id,13
2026-04-26,159.0,198.0,Seasonal naive,product_id,13
2026-04-27,166.0,148.0,Seasonal naive,product_id,13
2026-04-28,136.0,142.0,Seasonal naive,product_id,13
2026-04-29,141.0,137.0,Seasonal naive,product_id,13
2026-04-30,173.0,148.0,Seasonal naive,product_id,13
2026-04-17,123.0,142.0,Naive,product_id,14
2026-04-18,175.0,142.0,Naive,product_id,14
2026-04-19,145.0,142.0,Naive,product_id,14
2026-04-20,106.0,142.0,Naive,product_id,14
2026-04-21,159.0,142.0,Naive,product_id,14
2026-04-22,128.0,142.0,Naive,product_id,14
2026-04-23,140.0,142.0,Naive,product_id,14
2026-04-24,135.0,142.0,Naive,product_id,14
2026-04-25,182.0,142.0,Naive,product_id,14
2026-04-26,176.0,142.0,Naive,product_id,14
2026-04-27,154.0,142.0,Naive,product_id,14
2026-04-28,146.0,142.0,Naive,product_id,14
2026-04-29,150.0,142.0,Naive,product_id,14
2026-04-30,146.0,142.0,Naive,product_id,14
2026-04-17,123.0,151.14285714285714,Moving average,product_id,14
2026-04-18,175.0,151.14285714285714,Moving average,product_id,14
2026-04-19,145.0,151.14285714285714,Moving average,product_id,14
2026-04-20,106.0,151.14285714285714,Moving average,product_id,14
2026-04-21,159.0,151.14285714285714,Moving average,product_id,14
2026-04-22,128.0,151.14285714285714,Moving average,product_id,14
2026-04-23,140.0,151.14285714285714,Moving average,product_id,14
2026-04-24,135.0,151.14285714285714,Moving average,product_id,14
2026-04-25,182.0,151.14285714285714,Moving average,product_id,14
2026-04-26,176.0,151.14285714285714,Moving average,product_id,14
2026-04-27,154.0,151.14285714285714,Moving average,product_id,14
2026-04-28,146.0,151.14285714285714,Moving average,product_id,14
2026-04-29,150.0,151.14285714285714,Moving average,product_id,14
2026-04-30,146.0,151.14285714285714,Moving average,product_id,14
2026-04-17,123.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-18,175.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-19,145.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-20,106.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-21,159.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-22,128.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-23,140.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-24,135.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-25,182.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-26,176.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-27,154.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-28,146.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-29,150.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-30,146.0,144.3943828598911,Exponential smoothing,product_id,14
2026-04-17,123.0,143.0,Seasonal naive,product_id,14
2026-04-18,175.0,184.0,Seasonal naive,product_id,14
2026-04-19,145.0,182.0,Seasonal naive,product_id,14
2026-04-20,106.0,145.0,Seasonal naive,product_id,14
2026-04-21,159.0,123.0,Seasonal naive,product_id,14
2026-04-22,128.0,139.0,Seasonal naive,product_id,14
2026-04-23,140.0,142.0,Seasonal naive,product_id,14
2026-04-24,135.0,143.0,Seasonal naive,product_id,14
2026-04-25,182.0,184.0,Seasonal naive,product_id,14
2026-04-26,176.0,182.0,Seasonal naive,product_id,14
2026-04-27,154.0,145.0,Seasonal naive,product_id,14
2026-04-28,146.0,123.0,Seasonal naive,product_id,14
2026-04-29,150.0,139.0,Seasonal naive,product_id,14
2026-04-30,146.0,142.0,Seasonal naive,product_id,14
2026-04-17,139.0,95.0,Naive,product_id,15
2026-04-18,163.0,95.0,Naive,product_id,15
2026-04-19,207.0,95.0,Naive,product_id,15
2026-04-20,145.0,95.0,Naive,product_id,15
2026-04-21,153.0,95.0,Naive,product_id,15
2026-04-22,149.0,95.0,Naive,product_id,15
2026-04-23,108.0,95.0,Naive,product_id,15
2026-04-24,159.0,95.0,Naive,product_id,15
2026-04-25,170.0,95.0,Naive,product_id,15
2026-04-26,167.0,95.0,Naive,product_id,15
2026-04-27,106.0,95.0,Naive,product_id,15
2026-04-28,144.0,95.0,Naive,product_id,15
2026-04-29,132.0,95.0,Naive,product_id,15
2026-04-30,139.0,95.0,Naive,product_id,15
2026-04-17,139.0,142.71428571428572,Moving average,product_id,15
2026-04-18,163.0,142.71428571428572,Moving average,product_id,15
2026-04-19,207.0,142.71428571428572,Moving average,product_id,15
2026-04-20,145.0,142.71428571428572,Moving average,product_id,15
2026-04-21,153.0,142.71428571428572,Moving average,product_id,15
2026-04-22,149.0,142.71428571428572,Moving average,product_id,15
2026-04-23,108.0,142.71428571428572,Moving average,product_id,15
2026-04-24,159.0,142.71428571428572,Moving average,product_id,15
2026-04-25,170.0,142.71428571428572,Moving average,product_id,15
2026-04-26,167.0,142.71428571428572,Moving average,product_id,15
2026-04-27,106.0,142.71428571428572,Moving average,product_id,15
2026-04-28,144.0,142.71428571428572,Moving average,product_id,15
2026-04-29,132.0,142.71428571428572,Moving average,product_id,15
2026-04-30,139.0,142.71428571428572,Moving average,product_id,15
2026-04-17,139.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-18,163.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-19,207.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-20,145.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-21,153.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-22,149.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-23,108.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-24,159.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-25,170.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-26,167.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-27,106.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-28,144.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-29,132.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-30,139.0,132.6096062881794,Exponential smoothing,product_id,15
2026-04-17,139.0,142.0,Seasonal naive,product_id,15
2026-04-18,163.0,160.0,Seasonal naive,product_id,15
2026-04-19,207.0,162.0,Seasonal naive,product_id,15
2026-04-20,145.0,140.0,Seasonal naive,product_id,15
2026-04-21,153.0,155.0,Seasonal naive,product_id,15
2026-04-22,149.0,145.0,Seasonal naive,product_id,15
2026-04-23,108.0,95.0,Seasonal naive,product_id,15
2026-04-24,159.0,142.0,Seasonal naive,product_id,15
2026-04-25,170.0,160.0,Seasonal naive,product_id,15
2026-04-26,167.0,162.0,Seasonal naive,product_id,15
2026-04-27,106.0,140.0,Seasonal naive,product_id,15
2026-04-28,144.0,155.0,Seasonal naive,product_id,15
2026-04-29,132.0,145.0,Seasonal naive,product_id,15
2026-04-30,139.0,95.0,Seasonal naive,product_id,15
2026-04-17,139.0,123.0,Naive,product_id,16
2026-04-18,182.0,123.0,Naive,product_id,16
2026-04-19,149.0,123.0,Naive,product_id,16
2026-04-20,106.0,123.0,Naive,product_id,16
2026-04-21,114.0,123.0,Naive,product_id,16
2026-04-22,116.0,123.0,Naive,product_id,16
2026-04-23,116.0,123.0,Naive,product_id,16
2026-04-24,112.0,123.0,Naive,product_id,16
2026-04-25,194.0,123.0,Naive,product_id,16
2026-04-26,145.0,123.0,Naive,product_id,16
2026-04-27,126.0,123.0,Naive,product_id,16
2026-04-28,123.0,123.0,Naive,product_id,16
2026-04-29,122.0,123.0,Naive,product_id,16
2026-04-30,114.0,123.0,Naive,product_id,16
2026-04-17,139.0,127.14285714285714,Moving average,product_id,16
2026-04-18,182.0,127.14285714285714,Moving average,product_id,16
2026-04-19,149.0,127.14285714285714,Moving average,product_id,16
2026-04-20,106.0,127.14285714285714,Moving average,product_id,16
2026-04-21,114.0,127.14285714285714,Moving average,product_id,16
2026-04-22,116.0,127.14285714285714,Moving average,product_id,16
2026-04-23,116.0,127.14285714285714,Moving average,product_id,16
2026-04-24,112.0,127.14285714285714,Moving average,product_id,16
2026-04-25,194.0,127.14285714285714,Moving average,product_id,16
2026-04-26,145.0,127.14285714285714,Moving average,product_id,16
2026-04-27,126.0,127.14285714285714,Moving average,product_id,16
2026-04-28,123.0,127.14285714285714,Moving average,product_id,16
2026-04-29,122.0,127.14285714285714,Moving average,product_id,16
2026-04-30,114.0,127.14285714285714,Moving average,product_id,16
2026-04-17,139.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-18,182.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-19,149.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-20,106.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-21,114.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-22,116.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-23,116.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-24,112.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-25,194.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-26,145.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-27,126.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-28,123.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-29,122.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-30,114.0,123.13239694004935,Exponential smoothing,product_id,16
2026-04-17,139.0,119.0,Seasonal naive,product_id,16
2026-04-18,182.0,147.0,Seasonal naive,product_id,16
2026-04-19,149.0,168.0,Seasonal naive,product_id,16
2026-04-20,106.0,106.0,Seasonal naive,product_id,16
2026-04-21,114.0,105.0,Seasonal naive,product_id,16
2026-04-22,116.0,122.0,Seasonal naive,product_id,16
2026-04-23,116.0,123.0,Seasonal naive,product_id,16
2026-04-24,112.0,119.0,Seasonal naive,product_id,16
2026-04-25,194.0,147.0,Seasonal naive,product_id,16
2026-04-26,145.0,168.0,Seasonal naive,product_id,16
2026-04-27,126.0,106.0,Seasonal naive,product_id,16
2026-04-28,123.0,105.0,Seasonal naive,product_id,16
2026-04-29,122.0,122.0,Seasonal naive,product_id,16
2026-04-30,114.0,123.0,Seasonal naive,product_id,16
2026-04-17,118.0,107.0,Naive,product_id,17
2026-04-18,161.0,107.0,Naive,product_id,17
2026-04-19,131.0,107.0,Naive,product_id,17
2026-04-20,134.0,107.0,Naive,product_id,17
2026-04-21,123.0,107.0,Naive,product_id,17
2026-04-22,126.0,107.0,Naive,product_id,17
2026-04-23,102.0,107.0,Naive,product_id,17
2026-04-24,117.0,107.0,Naive,product_id,17
2026-04-25,167.0,107.0,Naive,product_id,17
2026-04-26,154.0,107.0,Naive,product_id,17
2026-04-27,114.0,107.0,Naive,product_id,17
2026-04-28,96.0,107.0,Naive,product_id,17
2026-04-29,112.0,107.0,Naive,product_id,17
2026-04-30,120.0,107.0,Naive,product_id,17
2026-04-17,118.0,128.71428571428572,Moving average,product_id,17
2026-04-18,161.0,128.71428571428572,Moving average,product_id,17
2026-04-19,131.0,128.71428571428572,Moving average,product_id,17
2026-04-20,134.0,128.71428571428572,Moving average,product_id,17
2026-04-21,123.0,128.71428571428572,Moving average,product_id,17
2026-04-22,126.0,128.71428571428572,Moving average,product_id,17
2026-04-23,102.0,128.71428571428572,Moving average,product_id,17
2026-04-24,117.0,128.71428571428572,Moving average,product_id,17
2026-04-25,167.0,128.71428571428572,Moving average,product_id,17
2026-04-26,154.0,128.71428571428572,Moving average,product_id,17
2026-04-27,114.0,128.71428571428572,Moving average,product_id,17
2026-04-28,96.0,128.71428571428572,Moving average,product_id,17
2026-04-29,112.0,128.71428571428572,Moving average,product_id,17
2026-04-30,120.0,128.71428571428572,Moving average,product_id,17
2026-04-17,118.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-18,161.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-19,131.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-20,134.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-21,123.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-22,126.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-23,102.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-24,117.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-25,167.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-26,154.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-27,114.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-28,96.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-29,112.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-30,120.0,120.69082167942241,Exponential smoothing,product_id,17
2026-04-17,118.0,110.0,Seasonal naive,product_id,17
2026-04-18,161.0,174.0,Seasonal naive,product_id,17
2026-04-19,131.0,161.0,Seasonal naive,product_id,17
2026-04-20,134.0,88.0,Seasonal naive,product_id,17
2026-04-21,123.0,144.0,Seasonal naive,product_id,17
2026-04-22,126.0,117.0,Seasonal naive,product_id,17
2026-04-23,102.0,107.0,Seasonal naive,product_id,17
2026-04-24,117.0,110.0,Seasonal naive,product_id,17
2026-04-25,167.0,174.0,Seasonal naive,product_id,17
2026-04-26,154.0,161.0,Seasonal naive,product_id,17
2026-04-27,114.0,88.0,Seasonal naive,product_id,17
2026-04-28,96.0,144.0,Seasonal naive,product_id,17
2026-04-29,112.0,117.0,Seasonal naive,product_id,17
2026-04-30,120.0,107.0,Seasonal naive,product_id,17
2026-04-17,109.0,125.0,Naive,product_id,18
2026-04-18,137.0,125.0,Naive,product_id,18
2026-04-19,142.0,125.0,Naive,product_id,18
2026-04-20,98.0,125.0,Naive,product_id,18
2026-04-21,112.0,125.0,Naive,product_id,18
2026-04-22,137.0,125.0,Naive,product_id,18
2026-04-23,118.0,125.0,Naive,product_id,18
2026-04-24,98.0,125.0,Naive,product_id,18
2026-04-25,136.0,125.0,Naive,product_id,18
2026-04-26,140.0,125.0,Naive,product_id,18
2026-04-27,116.0,125.0,Naive,product_id,18
2026-04-28,116.0,125.0,Naive,product_id,18
2026-04-29,104.0,125.0,Naive,product_id,18
2026-04-30,107.0,125.0,Naive,product_id,18
2026-04-17,109.0,128.71428571428572,Moving average,product_id,18
2026-04-18,137.0,128.71428571428572,Moving average,product_id,18
2026-04-19,142.0,128.71428571428572,Moving average,product_id,18
2026-04-20,98.0,128.71428571428572,Moving average,product_id,18
2026-04-21,112.0,128.71428571428572,Moving average,product_id,18
2026-04-22,137.0,128.71428571428572,Moving average,product_id,18
2026-04-23,118.0,128.71428571428572,Moving average,product_id,18
2026-04-24,98.0,128.71428571428572,Moving average,product_id,18
2026-04-25,136.0,128.71428571428572,Moving average,product_id,18
2026-04-26,140.0,128.71428571428572,Moving average,product_id,18
2026-04-27,116.0,128.71428571428572,Moving average,product_id,18
2026-04-28,116.0,128.71428571428572,Moving average,product_id,18
2026-04-29,104.0,128.71428571428572,Moving average,product_id,18
2026-04-30,107.0,128.71428571428572,Moving average,product_id,18
2026-04-17,109.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-18,137.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-19,142.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-20,98.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-21,112.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-22,137.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-23,118.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-24,98.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-25,136.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-26,140.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-27,116.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-28,116.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-29,104.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-30,107.0,122.69232232237829,Exponential smoothing,product_id,18
2026-04-17,109.0,117.0,Seasonal naive,product_id,18
2026-04-18,137.0,156.0,Seasonal naive,product_id,18
2026-04-19,142.0,171.0,Seasonal naive,product_id,18
2026-04-20,98.0,99.0,Seasonal naive,product_id,18
2026-04-21,112.0,117.0,Seasonal naive,product_id,18
2026-04-22,137.0,116.0,Seasonal naive,product_id,18
2026-04-23,118.0,125.0,Seasonal naive,product_id,18
2026-04-24,98.0,117.0,Seasonal naive,product_id,18
2026-04-25,136.0,156.0,Seasonal naive,product_id,18
2026-04-26,140.0,171.0,Seasonal naive,product_id,18
2026-04-27,116.0,99.0,Seasonal naive,product_id,18
2026-04-28,116.0,117.0,Seasonal naive,product_id,18
2026-04-29,104.0,116.0,Seasonal naive,product_id,18
2026-04-30,107.0,125.0,Seasonal naive,product_id,18
2026-04-17,102.0,80.0,Naive,product_id,19
2026-04-18,118.0,80.0,Naive,product_id,19
2026-04-19,128.0,80.0,Naive,product_id,19
2026-04-20,119.0,80.0,Naive,product_id,19
2026-04-21,98.0,80.0,Naive,product_id,19
2026-04-22,107.0,80.0,Naive,product_id,19
2026-04-23,102.0,80.0,Naive,product_id,19
2026-04-24,102.0,80.0,Naive,product_id,19
2026-04-25,127.0,80.0,Naive,product_id,19
2026-04-26,141.0,80.0,Naive,product_id,19
2026-04-27,94.0,80.0,Naive,product_id,19
2026-04-28,104.0,80.0,Naive,product_id,19
2026-04-29,90.0,80.0,Naive,product_id,19
2026-04-30,112.0,80.0,Naive,product_id,19
2026-04-17,102.0,113.0,Moving average,product_id,19
2026-04-18,118.0,113.0,Moving average,product_id,19
2026-04-19,128.0,113.0,Moving average,product_id,19
2026-04-20,119.0,113.0,Moving average,product_id,19
2026-04-21,98.0,113.0,Moving average,product_id,19
2026-04-22,107.0,113.0,Moving average,product_id,19
2026-04-23,102.0,113.0,Moving average,product_id,19
2026-04-24,102.0,113.0,Moving average,product_id,19
2026-04-25,127.0,113.0,Moving average,product_id,19
2026-04-26,141.0,113.0,Moving average,product_id,19
2026-04-27,94.0,113.0,Moving average,product_id,19
2026-04-28,104.0,113.0,Moving average,product_id,19
2026-04-29,90.0,113.0,Moving average,product_id,19
2026-04-30,112.0,113.0,Moving average,product_id,19
2026-04-17,102.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-18,118.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-19,128.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-20,119.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-21,98.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-22,107.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-23,102.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-24,102.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-25,127.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-26,141.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-27,94.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-28,104.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-29,90.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-30,112.0,103.22591648659366,Exponential smoothing,product_id,19
2026-04-17,102.0,109.0,Seasonal naive,product_id,19
2026-04-18,118.0,148.0,Seasonal naive,product_id,19
2026-04-19,128.0,134.0,Seasonal naive,product_id,19
2026-04-20,119.0,108.0,Seasonal naive,product_id,19
2026-04-21,98.0,100.0,Seasonal naive,product_id,19
2026-04-22,107.0,112.0,Seasonal naive,product_id,19
2026-04-23,102.0,80.0,Seasonal naive,product_id,19
2026-04-24,102.0,109.0,Seasonal naive,product_id,19
2026-04-25,127.0,148.0,Seasonal naive,product_id,19
2026-04-26,141.0,134.0,Seasonal naive,product_id,19
2026-04-27,94.0,108.0,Seasonal naive,product_id,19
2026-04-28,104.0,100.0,Seasonal naive,product_id,19
2026-04-29,90.0,112.0,Seasonal naive,product_id,19
2026-04-30,112.0,80.0,Seasonal naive,product_id,19
2026-04-17,91.0,85.0,Naive,product_id,20
2026-04-18,110.0,85.0,Naive,product_id,20
2026-04-19,124.0,85.0,Naive,product_id,20
2026-04-20,107.0,85.0,Naive,product_id,20
2026-04-21,91.0,85.0,Naive,product_id,20
2026-04-22,87.0,85.0,Naive,product_id,20
2026-04-23,122.0,85.0,Naive,product_id,20
2026-04-24,101.0,85.0,Naive,product_id,20
2026-04-25,148.0,85.0,Naive,product_id,20
2026-04-26,100.0,85.0,Naive,product_id,20
2026-04-27,104.0,85.0,Naive,product_id,20
2026-04-28,87.0,85.0,Naive,product_id,20
2026-04-29,93.0,85.0,Naive,product_id,20
2026-04-30,86.0,85.0,Naive,product_id,20
2026-04-17,91.0,102.85714285714286,Moving average,product_id,20
2026-04-18,110.0,102.85714285714286,Moving average,product_id,20
2026-04-19,124.0,102.85714285714286,Moving average,product_id,20
2026-04-20,107.0,102.85714285714286,Moving average,product_id,20
2026-04-21,91.0,102.85714285714286,Moving average,product_id,20
2026-04-22,87.0,102.85714285714286,Moving average,product_id,20
2026-04-23,122.0,102.85714285714286,Moving average,product_id,20
2026-04-24,101.0,102.85714285714286,Moving average,product_id,20
2026-04-25,148.0,102.85714285714286,Moving average,product_id,20
2026-04-26,100.0,102.85714285714286,Moving average,product_id,20
2026-04-27,104.0,102.85714285714286,Moving average,product_id,20
2026-04-28,87.0,102.85714285714286,Moving average,product_id,20
2026-04-29,93.0,102.85714285714286,Moving average,product_id,20
2026-04-30,86.0,102.85714285714286,Moving average,product_id,20
2026-04-17,91.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-18,110.0,97.07532381439857,Exponential smoothing,product_id,20
